code_post,year,month,day,heigh,rainy
9405,2008,11,9,211.0,Z
9405,2008,12,9,192.0,I
9405,2008,1,10,192.0,I
9405,2008,2,10,191.0,_I
9405,2008,3,10,194.0,I
9405,2008,4,10,214.0,I
9405,2008,5,10,618.0,ЛР
9405,2008,6,10,274.0,
9405,2008,7,10,207.0,
9405,2008,8,10,206.0,
9405,2008,9,10,206.0,
9405,2008,10,10,204.0,
9405,2008,11,10,211.0,Z
9405,2008,12,10,191.0,I
9405,2008,1,11,192.0,I
9405,2008,2,11,191.0,_I
9405,2008,3,11,194.0,I
9405,2008,4,11,214.0,I
9405,2008,5,11,669.0,ЛХ
9405,2008,6,11,264.0,
9405,2008,7,11,206.0,
9405,2008,8,11,216.0,
9405,2008,9,11,206.0,
9405,2008,10,11,205.0,
9405,2008,11,11,211.0,Z
9405,2008,12,11,192.0,I
9405,2008,1,12,192.0,I
9405,2008,2,12,191.0,_I
9405,2008,3,12,195.0,I
9405,2008,4,12,214.0,I
9405,2008,5,12,676.0,Х
9405,2008,6,12,259.0,
9405,2008,7,12,205.0,
9405,2008,8,12,218.0,
9405,2008,9,12,206.0,
9405,2008,10,12,211.0,
9405,2008,11,12,210.0,I
9405,2008,12,12,192.0,I
9405,2008,1,13,192.0,I
9405,2008,2,13,191.0,_I
9405,2008,3,13,196.0,I
9405,2008,4,13,216.0,I
9405,2008,5,13,716.0,Х
9405,2008,6,13,253.0,
9405,2008,7,13,204.0,
9405,2008,8,13,211.0,
9405,2008,9,13,207.0,
9405,2008,10,13,215.0,
9405,2008,11,13,209.0,I
9405,2008,12,13,191.0,I
9405,2008,1,14,192.0,I
9405,2008,2,14,191.0,_I
9405,2008,3,14,196.0,I
9405,2008,4,14,217.0,I
9405,2008,5,14,765.0,Х
9405,2008,6,14,248.0,
9405,2008,7,14,204.0,
9405,2008,8,14,205.0,
9405,2008,9,14,201.0,
9405,2008,10,14,215.0,
9405,2008,11,14,208.0,I
9405,2008,12,14,191.0,I
9405,2008,1,15,192.0,I
9405,2008,2,15,191.0,_I
9405,2008,3,15,196.0,I
9405,2008,4,15,218.0,I
9405,2008,5,15,798.0,
9405,2008,6,15,245.0,
9405,2008,7,15,204.0,
9405,2008,8,15,198.0,
9405,2008,9,15,199.0,
9405,2008,10,15,217.0,
9405,2008,11,15,208.0,I
9405,2008,12,15,190.0,_I
9405,2008,1,16,192.0,I
9405,2008,2,16,191.0,_I
9405,2008,3,16,196.0,I
9405,2008,4,16,219.0,I
9405,2008,5,16,808.0,
9405,2008,6,16,239.0,
9405,2008,7,16,203.0,
9405,2008,8,16,192.0,
9405,2008,9,16,199.0,
9405,2008,10,16,215.0,
9405,2008,11,16,208.0,I
9405,2008,12,16,190.0,_I
9405,2008,1,17,192.0,I
9405,2008,2,17,191.0,_I
9405,2008,3,17,197.0,I
9405,2008,4,17,219.0,I
9405,2008,5,17,811.0,
9405,2008,6,17,233.0,
9405,2008,7,17,202.0,
9405,2008,8,17,188.0,
9405,2008,9,17,198.0,
9405,2008,10,17,214.0,
9405,2008,11,17,207.0,I
9405,2008,12,17,191.0,_I
9405,2008,1,18,192.0,I
9405,2008,2,18,191.0,_I
9405,2008,3,18,198.0,I
9405,2008,4,18,219.0,I
9405,2008,5,18,817.0,
9405,2008,6,18,226.0,
9405,2008,7,18,207.0,
9405,2008,8,18,186.0,_
9405,2008,9,18,197.0,_
9405,2008,10,18,212.0,
9405,2008,11,18,206.0,I
9405,2008,12,18,191.0,I
9405,2008,1,19,193.0,^I
9405,2008,2,19,191.0,_I
9405,2008,3,19,200.0,I
9405,2008,4,19,219.0,I
9405,2008,5,19,817.0,^
9405,2008,6,19,224.0,
9405,2008,7,19,210.0,
9405,2008,8,19,186.0,_
9405,2008,9,19,197.0,_
9405,2008,10,19,210.0,
9405,2008,11,19,206.0,I
9405,2008,12,19,191.0,I
9405,2008,1,20,193.0,^I
9405,2008,2,20,191.0,_I
9405,2008,3,20,201.0,I
9405,2008,4,20,219.0,I
9405,2008,5,20,800.0,
9405,2008,6,20,227.0,
9405,2008,7,20,212.0,
9405,2008,8,20,188.0,_
9405,2008,9,20,202.0,
9405,2008,10,20,210.0,
9405,2008,11,20,206.0,I
9405,2008,12,20,191.0,I
9405,2008,1,21,193.0,^I
9405,2008,2,21,191.0,_I
9405,2008,3,21,201.0,I
9405,2008,4,21,219.0,I
9405,2008,5,21,768.0,
9405,2008,6,21,225.0,
9405,2008,7,21,216.0,
9405,2008,8,21,192.0,
9405,2008,9,21,205.0,
9405,2008,10,21,207.0,
9405,2008,11,21,204.0,I
9405,2008,12,21,192.0,I
9405,2008,1,22,193.0,^I
9405,2008,2,22,192.0,_I
9405,2008,3,22,201.0,I
9405,2008,4,22,219.0,I
9405,2008,5,22,721.0,
9405,2008,6,22,223.0,
9405,2008,7,22,214.0,
9405,2008,8,22,195.0,
9405,2008,9,22,209.0,
9405,2008,10,22,202.0,*)
9405,2008,11,22,200.0,I
9405,2008,12,22,192.0,I
9405,2008,1,23,193.0,^I
9405,2008,2,23,192.0,I
9405,2008,3,23,203.0,I
9405,2008,4,23,221.0,I
9405,2008,5,23,661.0,
9405,2008,6,23,230.0,
9405,2008,7,23,212.0,
9405,2008,8,23,197.0,
9405,2008,9,23,212.0,
9405,2008,10,23,196.0,Ш*
9405,2008,11,23,198.0,I
9405,2008,12,23,193.0,I
9405,2008,1,24,193.0,^I
9405,2008,2,24,192.0,I
9405,2008,3,24,204.0,I
9405,2008,4,24,221.0,I
9405,2008,5,24,600.0,
9405,2008,6,24,230.0,
9405,2008,7,24,211.0,
9405,2008,8,24,205.0,
9405,2008,9,24,215.0,
9405,2008,10,24,194.0,_*)
9405,2008,11,24,197.0,I
9405,2008,12,24,193.0,I
9405,2008,1,25,193.0,^I
9405,2008,2,25,192.0,I
9405,2008,3,25,204.0,I
9405,2008,4,25,221.0,I
9405,2008,5,25,532.0,
9405,2008,6,25,227.0,
9405,2008,7,25,210.0,
9405,2008,8,25,212.0,
9405,2008,9,25,216.0,
9405,2008,10,25,203.0,*)
9405,2008,11,25,197.0,I
9405,2008,12,25,194.0,I
9405,2008,1,26,193.0,^I
9405,2008,2,26,192.0,I
9405,2008,3,26,206.0,I
9405,2008,4,26,221.0,I
9405,2008,5,26,477.0,
9405,2008,6,26,227.0,
9405,2008,7,26,208.0,
9405,2008,8,26,216.0,
9405,2008,9,26,216.0,
9405,2008,10,26,214.0,Z
9405,2008,11,26,197.0,I
9405,2008,12,26,195.0,I
9405,2008,1,27,193.0,^I
9405,2008,2,27,192.0,I
9405,2008,3,27,208.0,I
9405,2008,4,27,223.0,I
9405,2008,5,27,442.0,
9405,2008,6,27,227.0,
9405,2008,7,27,206.0,
9405,2008,8,27,219.0,
9405,2008,9,27,220.0,
9405,2008,10,27,215.0,Z
9405,2008,11,27,197.0,I
9405,2008,12,27,195.0,I
9405,2008,1,28,193.0,^I
9405,2008,2,28,192.0,I
9405,2008,3,28,208.0,I
9405,2008,4,28,225.0,^I
9405,2008,5,28,427.0,
9405,2008,6,28,223.0,
9405,2008,7,28,203.0,
9405,2008,8,28,220.0,
9405,2008,9,28,222.0,
9405,2008,10,28,216.0,Z
9405,2008,11,28,196.0,I
9405,2008,12,28,197.0,I
9405,2008,1,29,193.0,^I
9405,2008,2,29,192.0,I
9405,2008,3,29,208.0,I
9405,2008,4,29,226.0,^I
9405,2008,5,29,402.0,
9405,2008,6,29,218.0,
9405,2008,7,29,202.0,
9405,2008,8,29,221.0,
9405,2008,9,29,224.0,^
9405,2008,10,29,219.0,Z
9405,2008,11,29,196.0,_I
9405,2008,12,29,197.0,I
9405,2008,1,30,193.0,^I
9405,2008,2,30,1.0,
9405,2008,3,30,210.0,^I
9405,2008,4,30,226.0,^I
9405,2008,5,30,378.0,
9405,2008,6,30,217.0,_
9405,2008,7,30,200.0,
9405,2008,8,30,222.0,^
9405,2008,9,30,220.0,
9405,2008,10,30,221.0,Z
9405,2008,11,30,195.0,_I
9405,2008,12,30,198.0,^I
9405,2008,1,31,193.0,^I
9405,2008,2,31,1.0,
9405,2008,3,31,212.0,^I
9405,2008,4,31,1.0,
9405,2008,5,31,361.0,
9405,2008,6,31,1.0,
9405,2008,7,31,198.0,_
9405,2008,8,31,222.0,^
9405,2008,9,31,1.0,
9405,2008,10,31,226.0,^Z
9405,2008,11,31,1.0,
9405,2008,12,31,198.0,^I
9406,2008,1,1,117.0,_I
9406,2008,2,1,118.0,_I
9406,2008,3,1,120.0,_I
9406,2008,4,1,140.0,_I
9406,2008,5,1,149.0,_I
9406,2008,6,1,467.0,^
9406,2008,7,1,231.0,
9406,2008,8,1,216.0,
9406,2008,9,1,241.0,
9406,2008,10,1,243.0,
9406,2008,11,1,307.0,ШI
9406,2008,12,1,215.0,^I
9406,2008,1,2,117.0,_I
9406,2008,2,2,118.0,_I
9406,2008,3,2,121.0,_I
9406,2008,4,2,141.0,_I
9406,2008,5,2,150.0,I
9406,2008,6,2,415.0,
9406,2008,7,2,232.0,
9406,2008,8,2,222.0,
9406,2008,9,2,240.0,
9406,2008,10,2,237.0,
9406,2008,11,2,310.0,^I
9406,2008,12,2,214.0,I
9406,2008,1,3,117.0,_I
9406,2008,2,3,118.0,_I
9406,2008,3,3,122.0,I
9406,2008,4,3,141.0,I
9406,2008,5,3,150.0,I
9406,2008,6,3,376.0,
9406,2008,7,3,233.0,^
9406,2008,8,3,225.0,
9406,2008,9,3,241.0,
9406,2008,10,3,229.0,
9406,2008,11,3,289.0,I
9406,2008,12,3,210.0,I
9406,2008,1,4,117.0,_I
9406,2008,2,4,118.0,_I
9406,2008,3,4,123.0,I
9406,2008,4,4,141.0,I
9406,2008,5,4,152.0,I
9406,2008,6,4,347.0,
9406,2008,7,4,226.0,
9406,2008,8,4,225.0,
9406,2008,9,4,243.0,
9406,2008,10,4,226.0,
9406,2008,11,4,297.0,I
9406,2008,12,4,200.0,I
9406,2008,1,5,117.0,_I
9406,2008,2,5,118.0,_I
9406,2008,3,5,125.0,I
9406,2008,4,5,141.0,I
9406,2008,5,5,157.0,I
9406,2008,6,5,323.0,
9406,2008,7,5,223.0,
9406,2008,8,5,225.0,
9406,2008,9,5,243.0,
9406,2008,10,5,216.0,
9406,2008,11,5,293.0,I
9406,2008,12,5,192.0,I
9406,2008,1,6,117.0,_I
9406,2008,2,6,118.0,_I
9406,2008,3,6,126.0,I
9406,2008,4,6,141.0,I
9406,2008,5,6,161.0,I
9406,2008,6,6,297.0,
9406,2008,7,6,215.0,
9406,2008,8,6,224.0,
9406,2008,9,6,244.0,
9406,2008,10,6,209.0,
9406,2008,11,6,286.0,I
9406,2008,12,6,189.0,I
9406,2008,1,7,117.0,_I
9406,2008,2,7,118.0,_I
9406,2008,3,7,127.0,I
9406,2008,4,7,142.0,I
9406,2008,5,7,164.0,I
9406,2008,6,7,278.0,
9406,2008,7,7,208.0,
9406,2008,8,7,217.0,
9406,2008,9,7,239.0,
9406,2008,10,7,205.0,
9406,2008,11,7,280.0,I
9406,2008,12,7,186.0,I
9406,2008,1,8,117.0,_I
9406,2008,2,8,119.0,I
9406,2008,3,8,129.0,I
9406,2008,4,8,142.0,I
9406,2008,5,8,175.0,I
9406,2008,6,8,259.0,
9406,2008,7,8,208.0,
9406,2008,8,8,215.0,
9406,2008,9,8,228.0,
9406,2008,10,8,203.0,_
9406,2008,11,8,278.0,I
9406,2008,12,8,180.0,I
9406,2008,1,9,117.0,_I
9406,2008,2,9,119.0,I
9406,2008,3,9,130.0,I
9406,2008,4,9,143.0,I
9406,2008,5,9,228.0,I
9406,2008,6,9,246.0,
9406,2008,7,9,207.0,
9406,2008,8,9,213.0,
9406,2008,9,9,220.0,
9406,2008,10,9,203.0,_
9406,2008,11,9,276.0,I
9406,2008,12,9,176.0,I
9406,2008,1,10,117.0,_I
9406,2008,2,10,119.0,I
9406,2008,3,10,130.0,I
9406,2008,4,10,143.0,I
9406,2008,5,10,325.0,(
9406,2008,6,10,239.0,
9406,2008,7,10,206.0,
9406,2008,8,10,218.0,
9406,2008,9,10,215.0,
9406,2008,10,10,204.0,_
9406,2008,11,10,274.0,I
9406,2008,12,10,173.0,I
9406,2008,1,11,117.0,_I
9406,2008,2,11,119.0,I
9406,2008,3,11,130.0,I
9406,2008,4,11,143.0,I
9406,2008,5,11,491.0,П
9406,2008,6,11,231.0,
9406,2008,7,11,201.0,
9406,2008,8,11,225.0,
9406,2008,9,11,210.0,
9406,2008,10,11,209.0,
9406,2008,11,11,271.0,I
9406,2008,12,11,172.0,I
9406,2008,1,12,117.0,_I
9406,2008,2,12,119.0,I
9406,2008,3,12,131.0,I
9406,2008,4,12,143.0,I
9406,2008,5,12,845.0,ЛП
9406,2008,6,12,223.0,
9406,2008,7,12,192.0,
9406,2008,8,12,243.0,
9406,2008,9,12,204.0,
9406,2008,10,12,215.0,
9406,2008,11,12,263.0,I
9406,2008,12,12,171.0,I
9406,2008,1,13,118.0,_I
9406,2008,2,13,119.0,I
9406,2008,3,13,131.0,I
9406,2008,4,13,143.0,I
9406,2008,5,13,841.0,ЛN
9406,2008,6,13,217.0,
9406,2008,7,13,174.0,
9406,2008,8,13,255.0,
9406,2008,9,13,198.0,
9406,2008,10,13,219.0,
9406,2008,11,13,256.0,I
9406,2008,12,13,171.0,I
9406,2008,1,14,118.0,I
9406,2008,2,14,119.0,I
9406,2008,3,14,132.0,I
9406,2008,4,14,143.0,I
9406,2008,5,14,882.0,ХN
9406,2008,6,14,212.0,
9406,2008,7,14,168.0,
9406,2008,8,14,262.0,
9406,2008,9,14,195.0,
9406,2008,10,14,220.0,
9406,2008,11,14,245.0,I
9406,2008,12,14,170.0,I
9406,2008,1,15,118.0,I
9406,2008,2,15,119.0,I
9406,2008,3,15,133.0,I
9406,2008,4,15,144.0,I
9406,2008,5,15,918.0,ХN
9406,2008,6,15,208.0,
9406,2008,7,15,166.0,
9406,2008,8,15,277.0,^
9406,2008,9,15,190.0,_
9406,2008,10,15,224.0,
9406,2008,11,15,234.0,I
9406,2008,12,15,170.0,I
9406,2008,1,16,118.0,I
9406,2008,2,16,119.0,I
9406,2008,3,16,133.0,I
9406,2008,4,16,144.0,I
9406,2008,5,16,952.0,
9406,2008,6,16,206.0,
9406,2008,7,16,165.0,
9406,2008,8,16,272.0,
9406,2008,9,16,189.0,_
9406,2008,10,16,224.0,
9406,2008,11,16,230.0,I
9406,2008,12,16,168.0,I
9406,2008,1,17,118.0,I
9406,2008,2,17,119.0,I
9406,2008,3,17,134.0,I
9406,2008,4,17,144.0,I
9406,2008,5,17,982.0,
9406,2008,6,17,204.0,
9406,2008,7,17,164.0,_
9406,2008,8,17,263.0,
9406,2008,9,17,189.0,_
9406,2008,10,17,223.0,
9406,2008,11,17,228.0,I
9406,2008,12,17,167.0,I
9406,2008,1,18,118.0,I
9406,2008,2,18,119.0,I
9406,2008,3,18,135.0,I
9406,2008,4,18,144.0,I
9406,2008,5,18,1006.0,
9406,2008,6,18,203.0,
9406,2008,7,18,167.0,
9406,2008,8,18,236.0,
9406,2008,9,18,190.0,
9406,2008,10,18,222.0,
9406,2008,11,18,226.0,I
9406,2008,12,18,164.0,I
9406,2008,1,19,119.0,^I
9406,2008,2,19,120.0,^I
9406,2008,3,19,135.0,I
9406,2008,4,19,145.0,I
9406,2008,5,19,1025.0,
9406,2008,6,19,201.0,_
9406,2008,7,19,169.0,
9406,2008,8,19,219.0,
9406,2008,9,19,191.0,
9406,2008,10,19,220.0,
9406,2008,11,19,225.0,I
9406,2008,12,19,164.0,I
9406,2008,1,20,119.0,^I
9406,2008,2,20,120.0,^I
9406,2008,3,20,136.0,I
9406,2008,4,20,145.0,I
9406,2008,5,20,1036.0,
9406,2008,6,20,202.0,_
9406,2008,7,20,169.0,
9406,2008,8,20,211.0,
9406,2008,9,20,194.0,
9406,2008,10,20,217.0,
9406,2008,11,20,224.0,I
9406,2008,12,20,163.0,I
9406,2008,1,21,119.0,^I
9406,2008,2,21,120.0,^I
9406,2008,3,21,136.0,I
9406,2008,4,21,145.0,I
9406,2008,5,21,1042.0,
9406,2008,6,21,206.0,
9406,2008,7,21,171.0,
9406,2008,8,21,206.0,
9406,2008,9,21,200.0,
9406,2008,10,21,214.0,
9406,2008,11,21,223.0,I
9406,2008,12,21,163.0,I
9406,2008,1,22,119.0,^I
9406,2008,2,22,120.0,^I
9406,2008,3,22,137.0,I
9406,2008,4,22,146.0,I
9406,2008,5,22,1042.0,^
9406,2008,6,22,209.0,
9406,2008,7,22,179.0,
9406,2008,8,22,203.0,
9406,2008,9,22,210.0,
9406,2008,10,22,210.0,)
9406,2008,11,22,223.0,I
9406,2008,12,22,163.0,I
9406,2008,1,23,119.0,^I
9406,2008,2,23,120.0,^I
9406,2008,3,23,137.0,I
9406,2008,4,23,146.0,I
9406,2008,5,23,1032.0,
9406,2008,6,23,215.0,
9406,2008,7,23,192.0,
9406,2008,8,23,202.0,
9406,2008,9,23,219.0,
9406,2008,10,23,210.0,)
9406,2008,11,23,222.0,I
9406,2008,12,23,162.0,I
9406,2008,1,24,119.0,^I
9406,2008,2,24,120.0,^I
9406,2008,3,24,138.0,I
9406,2008,4,24,146.0,I
9406,2008,5,24,1007.0,
9406,2008,6,24,216.0,
9406,2008,7,24,201.0,
9406,2008,8,24,201.0,_
9406,2008,9,24,231.0,
9406,2008,10,24,217.0,Ш)
9406,2008,11,24,222.0,I
9406,2008,12,24,159.0,I
9406,2008,1,25,119.0,^I
9406,2008,2,25,120.0,^I
9406,2008,3,25,138.0,I
9406,2008,4,25,146.0,I
9406,2008,5,25,959.0,
9406,2008,6,25,218.0,
9406,2008,7,25,206.0,
9406,2008,8,25,202.0,_
9406,2008,9,25,239.0,
9406,2008,10,25,224.0,Ш)
9406,2008,11,25,220.0,I
9406,2008,12,25,159.0,I
9406,2008,1,26,119.0,^I
9406,2008,2,26,120.0,^I
9406,2008,3,26,138.0,I
9406,2008,4,26,147.0,I
9406,2008,5,26,882.0,
9406,2008,6,26,225.0,
9406,2008,7,26,209.0,
9406,2008,8,26,212.0,
9406,2008,9,26,244.0,
9406,2008,10,26,235.0,Ш)
9406,2008,11,26,218.0,I
9406,2008,12,26,158.0,I
9406,2008,1,27,119.0,^I
9406,2008,2,27,120.0,^I
9406,2008,3,27,139.0,I
9406,2008,4,27,148.0,I
9406,2008,5,27,790.0,
9406,2008,6,27,229.0,
9406,2008,7,27,204.0,
9406,2008,8,27,225.0,
9406,2008,9,27,245.0,
9406,2008,10,27,242.0,Ш)
9406,2008,11,27,216.0,I
9406,2008,12,27,158.0,I
9406,2008,1,28,118.0,I
9406,2008,2,28,120.0,^I
9406,2008,3,28,139.0,I
9406,2008,4,28,148.0,I
9406,2008,5,28,693.0,
9406,2008,6,28,232.0,
9406,2008,7,28,195.0,
9406,2008,8,28,232.0,
9406,2008,9,28,248.0,^
9406,2008,10,28,253.0,Ш)
9406,2008,11,28,216.0,_I
9406,2008,12,28,157.0,I
9406,2008,1,29,118.0,I
9406,2008,2,29,120.0,^I
9406,2008,3,29,140.0,^I
9406,2008,4,29,148.0,I
9406,2008,5,29,619.0,
9406,2008,6,29,229.0,
9406,2008,7,29,188.0,
9406,2008,8,29,240.0,
9406,2008,9,29,248.0,^
9406,2008,10,29,267.0,Ш)
9406,2008,11,29,215.0,_I
9406,2008,12,29,157.0,_I
9406,2008,1,30,118.0,I
9406,2008,2,30,1.0,
9406,2008,3,30,140.0,^I
9406,2008,4,30,149.0,^I
9406,2008,5,30,567.0,
9406,2008,6,30,230.0,
9406,2008,7,30,193.0,
9406,2008,8,30,243.0,
9406,2008,9,30,247.0,^
9406,2008,10,30,281.0,Ш)
9406,2008,11,30,215.0,_I
9406,2008,12,30,156.0,_I
9406,2008,1,31,118.0,I
9406,2008,2,31,1.0,
9406,2008,3,31,140.0,^I
9406,2008,4,31,1.0,
9406,2008,5,31,520.0,
9406,2008,6,31,1.0,
9406,2008,7,31,202.0,
9406,2008,8,31,242.0,
9406,2008,9,31,1.0,
9406,2008,10,31,292.0,^Ш)
9406,2008,11,31,1.0,
9406,2008,12,31,156.0,_I
9408,2008,1,1,295.0,^I
9408,2008,2,1,265.0,^I
9408,2008,3,1,237.0,I
9408,2008,4,1,227.0,I
9408,2008,5,1,243.0,_I
9408,2008,6,1,867.0,^
9408,2008,7,1,460.0,
9408,2008,8,1,513.0,
9408,2008,9,1,368.0,^
9408,2008,10,1,327.0,
9408,2008,11,1,332.0,Ш)
9408,2008,12,1,269.0,^I
9408,2008,1,2,294.0,I
9408,2008,2,2,264.0,I
9408,2008,3,2,236.0,I
9408,2008,4,2,227.0,_I
9408,2008,5,2,246.0,I
9408,2008,6,2,846.0,
9408,2008,7,2,441.0,
9408,2008,8,2,504.0,
9408,2008,9,2,365.0,
9408,2008,10,2,324.0,
9408,2008,11,2,334.0,Ш)
9408,2008,12,2,268.0,I
9408,2008,1,3,293.0,I
9408,2008,2,3,263.0,I
9408,2008,3,3,237.0,I
9408,2008,4,3,228.0,I
9408,2008,5,3,252.0,I
9408,2008,6,3,829.0,
9408,2008,7,3,396.0,
9408,2008,8,3,523.0,
9408,2008,9,3,363.0,
9408,2008,10,3,322.0,
9408,2008,11,3,340.0,Z
9408,2008,12,3,267.0,I
9408,2008,1,4,292.0,I
9408,2008,2,4,262.0,I
9408,2008,3,4,240.0,I
9408,2008,4,4,230.0,I
9408,2008,5,4,256.0,I
9408,2008,6,4,816.0,
9408,2008,7,4,378.0,
9408,2008,8,4,532.0,
9408,2008,9,4,359.0,
9408,2008,10,4,320.0,
9408,2008,11,4,343.0,Z
9408,2008,12,4,267.0,I
9408,2008,1,5,292.0,I
9408,2008,2,5,262.0,I
9408,2008,3,5,239.0,I
9408,2008,4,5,230.0,I
9408,2008,5,5,258.0,I
9408,2008,6,5,776.0,
9408,2008,7,5,376.0,_
9408,2008,8,5,545.0,
9408,2008,9,5,358.0,
9408,2008,10,5,318.0,_
9408,2008,11,5,340.0,Z
9408,2008,12,5,266.0,I
9408,2008,1,6,291.0,I
9408,2008,2,6,261.0,I
9408,2008,3,6,238.0,I
9408,2008,4,6,230.0,I
9408,2008,5,6,262.0,I
9408,2008,6,6,757.0,
9408,2008,7,6,396.0,
9408,2008,8,6,561.0,
9408,2008,9,6,357.0,
9408,2008,10,6,320.0,_
9408,2008,11,6,341.0,Z
9408,2008,12,6,265.0,I
9408,2008,1,7,290.0,I
9408,2008,2,7,260.0,I
9408,2008,3,7,240.0,I
9408,2008,4,7,230.0,I
9408,2008,5,7,266.0,I
9408,2008,6,7,738.0,
9408,2008,7,7,397.0,
9408,2008,8,7,557.0,^
9408,2008,9,7,354.0,
9408,2008,10,7,328.0,
9408,2008,11,7,340.0,Z
9408,2008,12,7,264.0,I
9408,2008,1,8,289.0,I
9408,2008,2,8,259.0,I
9408,2008,3,8,239.0,I
9408,2008,4,8,232.0,I
9408,2008,5,8,272.0,I
9408,2008,6,8,725.0,
9408,2008,7,8,398.0,
9408,2008,8,8,531.0,
9408,2008,9,8,350.0,
9408,2008,10,8,331.0,
9408,2008,11,8,344.0,^Z
9408,2008,12,8,263.0,I
9408,2008,1,9,288.0,I
9408,2008,2,9,258.0,I
9408,2008,3,9,238.0,I
9408,2008,4,9,232.0,I
9408,2008,5,9,282.0,I
9408,2008,6,9,691.0,
9408,2008,7,9,380.0,
9408,2008,8,9,541.0,
9408,2008,9,9,345.0,
9408,2008,10,9,330.0,
9408,2008,11,9,340.0,Z
9408,2008,12,9,263.0,I
9408,2008,1,10,287.0,I
9408,2008,2,10,257.0,I
9408,2008,3,10,241.0,^I
9408,2008,4,10,230.0,I
9408,2008,5,10,305.0,I
9408,2008,6,10,641.0,
9408,2008,7,10,381.0,
9408,2008,8,10,543.0,
9408,2008,9,10,339.0,
9408,2008,10,10,329.0,
9408,2008,11,10,339.0,Z
9408,2008,12,10,262.0,I
9408,2008,1,11,286.0,I
9408,2008,2,11,256.0,I
9408,2008,3,11,240.0,I
9408,2008,4,11,230.0,I
9408,2008,5,11,327.0,(Z
9408,2008,6,11,576.0,
9408,2008,7,11,380.0,
9408,2008,8,11,550.0,
9408,2008,9,11,334.0,
9408,2008,10,11,327.0,
9408,2008,11,11,339.0,Z
9408,2008,12,11,261.0,I
9408,2008,1,12,285.0,I
9408,2008,2,12,255.0,I
9408,2008,3,12,239.0,I
9408,2008,4,12,229.0,I
9408,2008,5,12,364.0,(Z
9408,2008,6,12,537.0,
9408,2008,7,12,381.0,
9408,2008,8,12,551.0,
9408,2008,9,12,330.0,
9408,2008,10,12,326.0,Ш
9408,2008,11,12,334.0,Z
9408,2008,12,12,260.0,I
9408,2008,1,13,284.0,I
9408,2008,2,13,254.0,I
9408,2008,3,13,237.0,I
9408,2008,4,13,229.0,I
9408,2008,5,13,440.0,(Z
9408,2008,6,13,486.0,
9408,2008,7,13,389.0,
9408,2008,8,13,551.0,
9408,2008,9,13,332.0,
9408,2008,10,13,326.0,Ш)
9408,2008,11,13,330.0,Z
9408,2008,12,13,259.0,I
9408,2008,1,14,283.0,I
9408,2008,2,14,253.0,I
9408,2008,3,14,240.0,I
9408,2008,4,14,228.0,I
9408,2008,5,14,623.0,Л
9408,2008,6,14,448.0,
9408,2008,7,14,423.0,
9408,2008,8,14,553.0,
9408,2008,9,14,334.0,
9408,2008,10,14,325.0,Ш)
9408,2008,11,14,321.0,Z
9408,2008,12,14,258.0,I
9408,2008,1,15,282.0,I
9408,2008,2,15,252.0,I
9408,2008,3,15,237.0,I
9408,2008,4,15,227.0,I
9408,2008,5,15,680.0,ЛХ
9408,2008,6,15,430.0,
9408,2008,7,15,431.0,
9408,2008,8,15,550.0,
9408,2008,9,15,334.0,
9408,2008,10,15,323.0,Ш)
9408,2008,11,15,320.0,Z
9408,2008,12,15,257.0,I
9408,2008,1,16,281.0,I
9408,2008,2,16,251.0,I
9408,2008,3,16,235.0,I
9408,2008,4,16,227.0,I
9408,2008,5,16,702.0,Л
9408,2008,6,16,422.0,
9408,2008,7,16,434.0,
9408,2008,8,16,540.0,
9408,2008,9,16,330.0,
9408,2008,10,16,323.0,Ш)
9408,2008,11,16,319.0,Z
9408,2008,12,16,256.0,I
9408,2008,1,17,280.0,I
9408,2008,2,17,250.0,I
9408,2008,3,17,234.0,I
9408,2008,4,17,228.0,I
9408,2008,5,17,701.0,Х
9408,2008,6,17,420.0,
9408,2008,7,17,436.0,
9408,2008,8,17,508.0,
9408,2008,9,17,332.0,
9408,2008,10,17,331.0,Ш)
9408,2008,11,17,316.0,Z
9408,2008,12,17,255.0,I
9408,2008,1,18,279.0,I
9408,2008,2,18,249.0,I
9408,2008,3,18,233.0,I
9408,2008,4,18,228.0,I
9408,2008,5,18,705.0,Х
9408,2008,6,18,415.0,
9408,2008,7,18,442.0,
9408,2008,8,18,491.0,
9408,2008,9,18,331.0,
9408,2008,10,18,332.0,Ш)
9408,2008,11,18,308.0,Z
9408,2008,12,18,255.0,I
9408,2008,1,19,278.0,I
9408,2008,2,19,248.0,I
9408,2008,3,19,235.0,I
9408,2008,4,19,228.0,I
9408,2008,5,19,742.0,Х
9408,2008,6,19,405.0,
9408,2008,7,19,451.0,
9408,2008,8,19,456.0,
9408,2008,9,19,327.0,
9408,2008,10,19,335.0,^Ш)
9408,2008,11,19,301.0,Z
9408,2008,12,19,254.0,I
9408,2008,1,20,277.0,I
9408,2008,2,20,247.0,I
9408,2008,3,20,232.0,I
9408,2008,4,20,229.0,I
9408,2008,5,20,830.0,Х
9408,2008,6,20,403.0,
9408,2008,7,20,454.0,
9408,2008,8,20,431.0,
9408,2008,9,20,325.0,
9408,2008,10,20,335.0,^Ш)
9408,2008,11,20,299.0,Z
9408,2008,12,20,253.0,I
9408,2008,1,21,276.0,I
9408,2008,2,21,246.0,I
